"run_name";"run_date";"product_code";"sp_code";"ifrs17_group";"projection_month";"premium_income";"premium_not_received_lapse";"commission";"renewal_commission";"claw_back";"non_life_claims_outgo";"death_outgo";"accidental_death_outgo";"cash_back_on_survival";"cash_back_on_death";"disability_outgo";"retrenchment_outgo";"rider";"rider_adjusted";"initial_expenses";"renewal_expenses";"net_cash_flow";"reserves";"change_in_reserves";"investment_income";"profit";"coverage_units";"discounted_premium_income";"discounted_premium_not_received";"discounted_commission";"discounted_claw_back";"discounted_death_outgo";"discounted_accidental_death_outgo";"discounted_morbidity_outgo";"discounted_outgo";"discounted_cash_back_on_survival";"discounted_cash_back_on_death";"discounted_rider";"discounted_initial_expenses";"discounted_renewal_expenses";"discounted_profit";"discounted_annuity_factor";"discounted_cash_outflow";"discounted_cash_outflow_excl_acquisition";"discounted_acquisition_cost";"discounted_cash_inflow";"sum_coverage_units";"discounted_coverage_units";"ceded_sum_assured";"reinsurance_premium";"reinsurance_ceding_commission";"reinsurance_claims";"net_reinsurance_cashflow";"discounted_net_reinsurance_cashflow";"discounted_reinsurance_premium";"discounted_reinsurance_ceding_commission";"discounted_reinsurance_claims";"run_basis"
"ManualSAP01";"2022-06";"FE_001";1;"202112N";10;26265.9525103;0.0;0.0;0.0;0.0;0.0;20690.38172999998;2298.928190000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1525.4736422000003;-1751.1689480999999;-79327.37381620007;1318.2096975999998;-571.7380308999996;-168.5969510000001;8905597.089100003;990933.0768437001;0.0;0.0;0.0;755467.0668953008;83940.40180170003;0.0;0.0;0.0;0.0;0.0;0.0;72198.23433050001;0.0;0.0;911605.7030274995;911605.7030274995;0.0;990933.0768437001;440614412.94140005;315090723.3551883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";11;25527.347691200033;0.0;0.0;0.0;0.0;0.0;20088.457499999968;2232.04163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1490.1447266;-1716.7038346;-78009.16411859996;1236.6260533000004;-562.2372675000005;-163.7431320000001;8652934.7429;972363.7203738001;0.0;0.0;0.0;740823.5048017;82313.34578620005;0.0;0.0;0.0;0.0;0.0;0.0;71217.70566729998;0.0;0.0;894354.5562552;894354.5562552;0.0;972363.7203738001;431961478.1984995;308708749.32942396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";12;24835.1036603;0.0;0.0;0.0;0.0;0.0;19572.903040000005;2174.7738199999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1457.0566218999998;-1630.3701783999998;-76772.5380653;1258.7444829999993;-553.3245036000002;-159.58036899999985;8408995.882249996;954357.7618057997;0.0;0.0;0.0;726589.9562804998;80731.83086270001;0.0;0.0;0.0;0.0;0.0;0.0;70263.4365973;0.0;0.0;877585.2237404996;877585.2237404996;0.0;954357.7618057997;423552482.31624967;302524717.214112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";13;24194.241713399984;0.0;0.0;0.0;0.0;0.0;19007.97783000001;2112.0098000000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1426.2811489;-1647.9729345;-75513.79358230003;1285.5419676;-544.2523241000005;-155.02387600000006;8182551.499950007;936867.5093188997;0.0;0.0;0.0;712818.7471840011;79201.68146920002;0.0;0.0;0.0;0.0;0.0;0.0;69333.2870834;0.0;0.0;861353.7157366014;861353.7157366014;0.0;936867.5093188997;415369930.8162999;296522559.1622464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";14;23571.521513099997;0.0;0.0;0.0;0.0;0.0;18454.658210000005;2050.5317800000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1396.3607834999996;-1669.970739599999;-74228.25161469996;1284.0190753000004;-534.9870085;-150.55823199999995;7962272.859349996;919878.4072737995;0.0;0.0;0.0;699501.6041508996;77721.98181540007;0.0;0.0;0.0;0.0;0.0;0.0;68426.5696928;0.0;0.0;845650.1556590995;845650.1556590995;0.0;919878.4072737995;407407657.9569503;290697420.2573075;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";15;22964.864017099997;0.0;0.0;0.0;0.0;0.0;17941.01148000001;1993.4378200000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1367.0709096000005;-1663.3438075000008;-72944.23253939996;1185.6336346000005;-525.7326678000005;-146.4079319999999;7751356.483899996;903377.8891498998;0.0;0.0;0.0;686602.1268920994;76288.71144659998;0.0;0.0;0.0;0.0;0.0;0.0;67542.81827180002;0.0;0.0;830433.6566105003;830433.6566105003;0.0;903377.8891498998;399656301.47305036;285041214.0683687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";16;22378.81132380001;0.0;0.0;0.0;0.0;0.0;17532.368690000003;1948.0292600000007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1338.6900266;-1559.7233472000003;-71758.59890479995;1077.6658692000003;-517.1874229000005;-143.09770900000004;7550514.099200002;887348.7230212002;0.0;0.0;0.0;674018.3217201006;74890.51959400004;0.0;0.0;0.0;0.0;0.0;0.0;66681.28280229999;0.0;0.0;815590.1241163996;815590.1241163996;0.0;887348.7230212002;392105787.37384975;279545084.1573829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";17;21824.276517599996;0.0;0.0;0.0;0.0;0.0;17158.70915;1906.4812499999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1312.0709223000006;-1447.0151952999988;-70680.93303560001;1061.7343574000006;-509.4203370000003;-140.07100100000002;7350064.4515;871762.5610280995;0.0;0.0;0.0;661717.4805360002;73523.79853160003;0.0;0.0;0.0;0.0;0.0;0.0;65840.3489249;0.0;0.0;801081.6279924997;801081.6279924997;0.0;871762.5610280995;384755722.9223497;274209791.50884205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";18;21303.137853800017;0.0;0.0;0.0;0.0;0.0;16730.250649999998;1858.913670000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1287.0810332000003;-1426.8925006000004;-69619.19867820002;1053.9326052000001;-501.7680739000002;-136.60993000000008;7168659.238599998;856588.9592044994;0.0;0.0;0.0;649756.4417122004;72194.79464930002;0.0;0.0;0.0;0.0;0.0;0.0;65018.52416480003;0.0;0.0;786969.7605262998;786969.7605262998;0.0;856588.9592044994;377587063.68375;269017450.89409757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";19;20803.65063309999;0.0;0.0;0.0;0.0;0.0;16313.088160000001;1812.5853700000011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1263.1114074000002;-1414.8656957;-68565.266073;1049.2946139000003;-494.1720400999995;-133.23895399999998;6994837.1966;841809.0835132998;0.0;0.0;0.0;638126.3583042001;70902.54050660001;0.0;0.0;0.0;0.0;0.0;0.0;64214.918629499996;0.0;0.0;773243.8174402994;773243.8174402994;0.0;841809.0835132998;370592226.4871498;263961509.44377425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";20;20323.379880900004;0.0;0.0;0.0;0.0;0.0;15909.632190000017;1767.7536700000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1240.0669722;-1405.9270487000001;-67515.97145910008;1021.7457971000008;-486.60943489999977;-129.97698900000003;6830621.465800002;827406.4166979998;0.0;0.0;0.0;626815.9090946997;69645.80436980007;0.0;0.0;0.0;0.0;0.0;0.0;63428.73177440001;0.0;0.0;759890.4452388998;759890.4452388998;0.0;827406.4166979998;363761605.0213501;259033343.91955227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";21;19861.889237200012;0.0;0.0;0.0;0.0;0.0;15542.955059999995;1726.9991200000009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1217.9527025000004;-1373.9823546999996;-66494.22566200007;991.0648893000005;-479.24538290000004;-127.00881700000009;6669046.830800007;813364.7619625997;0.0;0.0;0.0;615790.6189512993;68420.76507869999;0.0;0.0;0.0;0.0;0.0;0.0;62659.15227059998;0.0;0.0;746870.5363006005;746870.5363006005;0.0;813364.7619625997;357092558.1905504;254231234.14804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";22;19419.661993499998;0.0;0.0;0.0;0.0;0.0;15195.565860000002;1688.3636599999995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1196.7605439;-1338.9719295999996;-65503.16077269997;979.4391996;-472.10245779999985;-124.195418;6514589.255550001;799667.3190001997;0.0;0.0;0.0;605033.2551771002;67225.53199450002;0.0;0.0;0.0;0.0;0.0;0.0;61905.37105589998;0.0;0.0;734164.1582275;734164.1582275;0.0;799667.3190001997;350577968.9349995;249548971.59405574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";23;18999.834988000006;0.0;0.0;0.0;0.0;0.0;14850.040979999987;1650.0288800000012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1176.6807049000001;-1323.0844230999994;-64523.72157309996;936.9844537000007;-465.0433223000004;-121.39810599999996;6365531.997000009;786294.0069721001;0.0;0.0;0.0;594543.8844843;66060.01925800003;0.0;0.0;0.0;0.0;0.0;0.0;61166.38165669999;0.0;0.0;721770.2853989995;721770.2853989995;0.0;786294.0069721001;344212436.938;244982019.71854326;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";24;18597.46824530001;0.0;0.0;0.0;0.0;0.0;14547.34791;1616.3586200000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1157.4299336000001;-1276.3317817000004;-63586.73711939999;963.5695429000006;-458.29017419999997;-118.94284299999994;6225637.788300003;773229.5758900996;0.0;0.0;0.0;584281.6065751;64919.776555799996;0.0;0.0;0.0;0.0;0.0;0.0;60441.455639799984;0.0;0.0;709642.8387707003;709642.8387707003;0.0;773229.5758900996;337986799.14969975;240522046.5529955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";25;18214.41137029999;0.0;0.0;0.0;0.0;0.0;14198.911219999995;1577.6600400000025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1139.0480583000005;-1298.7920519999998;-62623.16757649997;990.5023762000004;-451.34541560000014;-116.12291000000002;6090117.67265;760456.8029189002;0.0;0.0;0.0;574293.8018003003;63810.01433559996;0.0;0.0;0.0;0.0;0.0;0.0;59729.819206500004;0.0;0.0;697833.6353424005;697833.6353424005;0.0;760456.8029189002;331896681.4770497;236165449.03451285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";26;17839.7775978;0.0;0.0;0.0;0.0;0.0;13857.64344000001;1539.7535499999983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1121.0302328000002;-1321.3503749999998;-61632.66520030001;998.8813514999993;-444.2065443000001;-113.3585519999999;5957591.870849999;747969.3063227005;0.0;0.0;0.0;564575.2794674006;62730.160190000046;0.0;0.0;0.0;0.0;0.0;0.0;59031.201465;0.0;0.0;686336.6411224;686336.6411224;0.0;747969.3063227005;325939089.6062001;231909977.91095513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";27;17472.862268200006;0.0;0.0;0.0;0.0;0.0;13540.02052;1504.4361000000017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1103.2984908000005;-1325.1071573999986;-60633.78384880004;932.3315087999997;-437.00728410000045;-110.78147300000002;5824098.777100007;735761.3681080001;0.0;0.0;0.0;555104.3355227996;61677.84063659997;0.0;0.0;0.0;0.0;0.0;0.0;58345.408099799984;0.0;0.0;675127.5842592001;675127.5842592001;0.0;735761.3681080001;320114990.8290998;227757329.32489842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";28;17117.148233200005;0.0;0.0;0.0;0.0;0.0;13299.536220000013;1477.738820000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1086.0755246;-1253.7976686;-59701.45233999995;866.0856149999997;-430.2876696000002;-108.82151300000007;5694436.2300999975;723823.7211166004;0.0;0.0;0.0;545805.6157228001;60644.63395570004;0.0;0.0;0.0;0.0;0.0;0.0;57672.019098100005;0.0;0.0;664122.2687765997;664122.2687765997;0.0;723823.7211166004;314420554.59900033;223704413.80486324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";29;16780.8144712;0.0;0.0;0.0;0.0;0.0;13074.877520000002;1452.7663599999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1070.0300095;-1183.140581699999;-58835.36672500006;865.5058930000006;-424.04551119999985;-106.99053999999998;5567129.519350001;712138.7934722002;0.0;0.0;0.0;536664.5357426004;59628.95308050006;0.0;0.0;0.0;0.0;0.0;0.0;57009.937924099984;0.0;0.0;653303.4267471998;653303.4267471998;0.0;712138.7934722002;308853425.07965016;219749594.3230519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";30;16465.523562799997;0.0;0.0;0.0;0.0;0.0;12808.782839999994;1423.1809400000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1055.0764540999999;-1178.4833287000013;-57969.86083200003;865.7364133;-417.80752929999994;-104.83009899999995;5445139.309350002;700687.2120880997;0.0;0.0;0.0;527723.6677242997;58635.53728430002;0.0;0.0;0.0;0.0;0.0;0.0;56358.14624750002;0.0;0.0;642717.3512560999;642717.3512560999;0.0;700687.2120880997;303408285.7702998;215888261.3885774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";31;16162.905259199993;0.0;0.0;0.0;0.0;0.0;12552.85454999999;1394.7430499999991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.7539503999997;-1174.5537087999999;-57104.12441869999;869.1036502;-411.567887;-102.75058599999997;5336097.004849997;689457.8948256996;0.0;0.0;0.0;518974.2882694002;57663.3995091;0.0;0.0;0.0;0.0;0.0;0.0;55716.0826285;0.0;0.0;632353.7704070003;632353.7704070003;0.0;689457.8948256996;298072188.7654499;212108140.88371325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";32;15871.332043199993;0.0;0.0;0.0;0.0;0.0;12303.605929999989;1367.0469000000003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1026.9956085000001;-1173.6836047000002;-56235.02076850006;862.105232200001;-405.3039766000003;-100.72402599999995;5235420.217200003;678441.3189226998;0.0;0.0;0.0;510411.0978273999;56711.95137440001;0.0;0.0;0.0;0.0;0.0;0.0;55083.248952400034;0.0;0.0;622206.2981542001;622206.2981542001;0.0;678441.3189226998;292836768.5482501;208401452.61584622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";33;15590.6541246;0.0;0.0;0.0;0.0;0.0;12073.004100000002;1341.486490000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1013.8143223000001;-1162.3492123000003;-55372.91553629997;842.5959287000006;-399.09050609999963;-98.84651699999996;5132930.057300002;667628.0438491999;0.0;0.0;0.0;502016.79153340013;55779.20625249998;0.0;0.0;0.0;0.0;0.0;0.0;54459.130527;0.0;0.0;612255.1283129001;612255.1283129001;0.0;667628.0438491999;287703838.4909502;204770539.207101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";34;15321.380030700004;0.0;0.0;0.0;0.0;0.0;11863.483099999989;1318.2078099999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.2127624000002;-1138.4763583000006;-54530.3196076;838.1758151000009;-393.0176440000005;-97.13721100000005;5042328.139699998;657008.0488459998;0.0;0.0;0.0;493771.5057593998;54863.017217299996;0.0;0.0;0.0;0.0;0.0;0.0;53843.20626170001;0.0;0.0;602477.7292383995;602477.7292383995;0.0;657008.0488459998;282661510.35125;201204058.54908648;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";35;15065.96506310001;0.0;0.0;0.0;0.0;0.0;11652.161360000002;1294.7199200000014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.3450765000005;-1129.7387066000006;-53692.14379249995;816.4197780999999;-386.97663939999984;-95.4137480000001;4952283.00955;646568.7679304995;0.0;0.0;0.0;485678.1152860002;53963.71280090002;0.0;0.0;0.0;0.0;0.0;0.0;53234.79605110004;0.0;0.0;592876.624138;592876.624138;0.0;646568.7679304995;277709227.3417001;197701918.2420178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";36;14820.953432;0.0;0.0;0.0;0.0;0.0;11465.352110000007;1273.9761800000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;977.9993688999998;-1103.6257730999998;-52875.724014400024;842.4517105000001;-381.0924391000001;-93.88644000000006;4870216.733700002;636301.025252;0.0;0.0;0.0;477713.20237990003;53078.67054619998;0.0;0.0;0.0;0.0;0.0;0.0;52633.42831149998;0.0;0.0;583425.3012376;583425.3012376;0.0;636301.025252;272839010.60800004;194256603.15330806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";37;14587.863035800001;0.0;0.0;0.0;0.0;0.0;11245.720239999991;1249.551190000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;967.2158633000003;-1125.3757425;-52033.272303900034;868.9177192999997;-375.02061739999976;-92.09657699999995;4787867.134349998;626194.0499865001;0.0;0.0;0.0;469910.5156418002;52211.67449590007;0.0;0.0;0.0;0.0;0.0;0.0;52038.58754490001;0.0;0.0;574160.7776826003;574160.7776826003;0.0;626194.0499865001;268051143.47364956;190868806.1641785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";38;14358.830047999993;0.0;0.0;0.0;0.0;0.0;11029.39089;1225.4874799999993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;956.6074941000005;-1147.3441838999997;-51164.354584599976;876.073743000001;-368.7580463000003;-90.33157999999996;4706943.6640000045;616244.9141847001;0.0;0.0;0.0;462267.92176829936;51362.4934351;0.0;0.0;0.0;0.0;0.0;0.0;51450.144396700016;0.0;0.0;565080.5596001004;565080.5596001004;0.0;616244.9141847001;263344199.80964994;187537515.69716868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";39;14133.401210500002;0.0;0.0;0.0;0.0;0.0;10833.766589999997;1203.731690000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;946.1161705;-1149.7867600000004;-50288.28084160005;832.3842897;-362.4438986999999;-88.73088100000005;4624127.4684500005;606451.1253203995;0.0;0.0;0.0;454765.8695509996;50528.94784140001;0.0;0.0;0.0;0.0;0.0;0.0;50868.0270864;0.0;0.0;556162.8444787997;556162.8444787997;0.0;606451.1253203995;258720072.34119973;184265031.73825306;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";40;13911.482303599998;0.0;0.0;0.0;0.0;0.0;10687.006869999997;1187.4308800000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;935.7367579999999;-1101.3077956000002;-49455.89655190006;787.0121220999998;-356.44463600000023;-87.52113299999998;4545941.1614;596810.2678018999;0.0;0.0;0.0;447356.50733580004;49705.695425400045;0.0;0.0;0.0;0.0;0.0;0.0;50292.16848879998;0.0;0.0;547354.3712500003;547354.3712500003;0.0;596810.2678018999;254174131.17980003;181047148.23644897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";41;13692.939365400001;0.0;0.0;0.0;0.0;0.0;10544.431300000002;1171.61396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;925.4567211;-1051.4373842999994;-48668.884429799946;783.7340937000006;-350.7723847999994;-86.34711399999999;4469034.661900004;587320.0435539996;0.0;0.0;0.0;440036.3190217003;48892.32648259996;0.0;0.0;0.0;0.0;0.0;0.0;49722.51361989999;0.0;0.0;538651.1591242001;538651.1591242001;0.0;587320.0435539996;249705096.51789987;177882978.90735298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";42;13477.694604399996;0.0;0.0;0.0;0.0;0.0;10366.585389999995;1151.8650499999994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;915.2790758999997;-1043.9650885000005;-47885.15033610002;785.9869355999998;-345.12376090000043;-84.89276300000002;4395894.7952499995;577978.2162906;0.0;0.0;0.0;432841.2176542003;48092.8442367;0.0;0.0;0.0;0.0;0.0;0.0;49159.00406359996;0.0;0.0;530093.0659545;530093.0659545;0.0;577978.2162906;245309201.72264984;174769144.2535266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";43;13265.8207546;0.0;0.0;0.0;0.0;0.0;10186.734709999997;1131.8510500000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;905.2112095999995;-1042.0237850000008;-47099.1634005;789.9799822000003;-339.4588978000003;-83.42204300000003;4318892.865749999;568782.4603510003;0.0;0.0;0.0;425774.1095465002;47307.61386360002;0.0;0.0;0.0;0.0;0.0;0.0;48601.57354039999;0.0;0.0;521683.29695050017;521683.29695050017;0.0;568782.4603510003;240990308.8569;171709869.1160968;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";44;13057.237620199996;0.0;0.0;0.0;0.0;0.0;10008.16073000001;1112.0430600000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;895.2503234999999;-1041.783506699999;-46309.1834183;786.4597223000003;-333.7652579999999;-81.96172400000007;4248100.895900001;559730.5140857999;0.0;0.0;0.0;418834.64048329944;46536.53207190002;0.0;0.0;0.0;0.0;0.0;0.0;48050.15811230002;0.0;0.0;513421.3306674998;513421.3306674998;0.0;559730.5140857999;236742207.96099994;168699336.7634892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";45;12851.9383718;0.0;0.0;0.0;0.0;0.0;9839.304280000002;1093.25698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;885.3988505999997;-1033.978261199999;-45522.72369600002;776.9965079;-328.0969876999999;-80.578445;4174250.6301999963;550820.1064241;0.0;0.0;0.0;412014.01287359983;45778.6789241;0.0;0.0;0.0;0.0;0.0;0.0;47504.690930399986;0.0;0.0;505297.3827280999;505297.3827280999;0.0;550820.1064241;232567957.3308;165740956.79656172;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";46;12649.842423099984;0.0;0.0;0.0;0.0;0.0;9678.535989999993;1075.4197900000008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;875.6535355000001;-1020.233107599999;-44745.727188100005;774.5716901000002;-322.4969236;-79.26033099999994;4093929.5094000027;542049.0310931003;0.0;0.0;0.0;405304.99508619984;45033.200874999995;0.0;0.0;0.0;0.0;0.0;0.0;46965.107943800016;0.0;0.0;497303.30390499986;497303.30390499986;0.0;542049.0310931003;228474027.82139966;162841575.94952062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";47;12450.8893335;0.0;0.0;0.0;0.0;0.0;9514.20458;1057.1008299999999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;866.0112720000002;-1013.5726514999997;-43971.15549799998;759.0190499;-316.9143340999997;-77.91337299999996;4018359.1750999973;533415.1267952999;0.0;0.0;0.0;398711.9546465998;44300.66888450006;0.0;0.0;0.0;0.0;0.0;0.0;46431.34776620001;0.0;0.0;489443.97129729984;489443.97129729984;0.0;533415.1267952999;224455668.64630005;159996868.66159746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";48;12255.045355800006;0.0;0.0;0.0;0.0;0.0;9364.347990000011;1040.4454200000002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;856.4717662;-993.7801796000008;-43212.136448099955;778.1773961;-311.44383830000004;-76.68271099999997;3944211.0530000045;524916.2506462;0.0;0.0;0.0;392221.2526239997;43579.51270790009;0.0;0.0;0.0;0.0;0.0;0.0;45903.34886620001;0.0;0.0;481704.11419809953;481704.11419809953;0.0;524916.2506462;220511457.59329975;157205806.770611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";49;12062.296811;0.0;0.0;0.0;0.0;0.0;9185.857290000002;1020.6114399999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;847.0388379999998;-1008.7892430000006;-42433.95905200002;798.8301968999998;-305.8352622;-75.22341700000005;3877513.605800001;516550.258094;0.0;0.0;0.0;385862.2607132003;42872.99290680004;0.0;0.0;0.0;0.0;0.0;0.0;45381.04542200001;0.0;0.0;474116.299042;474116.299042;0.0;516550.258094;216633943.9875;154461326.24137992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";50;11872.5804205;0.0;0.0;0.0;0.0;0.0;9008.765619999991;1000.97194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;837.7092857;-1025.1335748000006;-41635.12885510001;803.7070307000001;-300.07783469999976;-73.77446400000001;3811971.9538499992;508315.0528665998;0.0;0.0;0.0;379634.52916220017;42181.0204882;0.0;0.0;0.0;0.0;0.0;0.0;44864.37436109998;0.0;0.0;466679.9240115;466679.9240115;0.0;508315.0528665998;212821972.0336501;151762607.0055906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
"ManualSAP01";"2022-06";"FE_001";1;"202112N";51;11685.8560448;0.0;0.0;0.0;0.0;0.0;8848.655929999994;983.1846700000006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;828.4831746000003;-1025.5322702;-40831.4218244;768.1138718999995;-294.2852575999999;-72.460031;3744048.208649996;500208.56401129987;0.0;0.0;0.0;373522.02202549984;41501.84807030003;0.0;0.0;0.0;0.0;0.0;0.0;44353.27209110003;0.0;0.0;459377.1421869002;459377.1421869002;0.0;500208.56401129987;209077923.82499993;149112360.97292975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;""
